Year,Name,team,salary,bloodType,height,weight,UniformNum,position,Games,AtBats,Hit,HR,Win,Lose,Save,Hold
2024年度,本田　圭佑,Lions,2700,A型,180,80,45,投手,31,NA,NA,NA,1,4,0,10
2024年度,松原　聖弥,Lions,2500,O型,173,74,35,外野手,24,65,8,0,NA,NA,NA,NA
2024年度,鈴木　将平,Lions,2300,O型,175,80,46,外野手,33,68,13,0,NA,NA,NA,NA
2024年度,蛭間　拓哉,Lions,2200,O型,177,87,9,外野手,63,214,47,1,NA,NA,NA,NA
2024年度,柘植　世那,Lions,2200,O型,174,88,37,捕手,42,42,7,0,NA,NA,NA,NA
2024年度,佐藤　龍世,Lions,2200,AB型,174,85,10,内野手,93,295,72,7,NA,NA,NA,NA
2024年度,平沼　翔太,Lions,1900,A型,179,80,31,内野手,45,132,35,0,NA,NA,NA,NA
2024年度,陽川　尚将,Lions,1800,O型,180,90,52,内野手,11,30,4,0,NA,NA,NA,NA
2024年度,岸　潤一郎,Lions,1650,A型,174,85,68,外野手,98,287,62,6,NA,NA,NA,NA
2024年度,武内　夏暉,Lions,1600,O型,186,90,21,投手,21,NA,NA,NA,10,6,0,0
2024年度,渡部　健人,Lions,1600,O型,176,115,8,内野手,11,33,1,0,NA,NA,NA,NA
2024年度,青山　美夏人,Lions,1400,A型,183,94,29,投手,6,NA,NA,NA,1,4,0,0
2024年度,田村　伊知郎,Lions,1300,B型,173,86,20,投手,28,NA,NA,NA,1,0,0,1
2024年度,児玉　亮涼,Lions,1300,A型,166,65,0,内野手,32,50,9,0,NA,NA,NA,NA
2024年度,上田　大河,Lions,1250,A型,182,86,11,投手,17,NA,NA,NA,0,0,0,1
2024年度,西川　愛也,Lions,1100,A型,181,87,51,外野手,104,313,71,6,NA,NA,NA,NA
2024年度,長谷川　信哉,Lions,1100,B型,183,85,63,外野手,72,208,38,2,NA,NA,NA,NA
2024年度,元山　飛優,Lions,1100,AB型,180,79,30,内野手,33,77,11,1,NA,NA,NA,NA
2024年度,野村　大樹,Lions,1070,O型,171,85,67,内野手,57,178,40,5,NA,NA,NA,NA
2024年度,髙松　渡,Lions,1060,A型,177,75,50,内野手,35,6,0,0,NA,NA,NA,NA
2024年度,岡田　雅利,Lions,1000,B型,173,80,2,捕手,1,1,1,0,NA,NA,NA,NA
2024年度,中村　祐太,Lions,1000,A型,184,90,58,投手,27,NA,NA,NA,0,1,0,0
2024年度,山野辺　翔,Lions,970,AB型,170,74,4,内野手,50,80,17,0,NA,NA,NA,NA
2024年度,糸川　亮太,Lions,950,B型,170,78,23,投手,4,NA,NA,NA,0,1,0,0
2024年度,渡邉　勇太朗,Lions,820,A型,191,95,12,投手,14,NA,NA,NA,3,4,0,0
2024年度,山村　崇嘉,Lions,800,O型,183,86,32,内野手,58,201,44,2,NA,NA,NA,NA
2024年度,浜屋　将太,Lions,750,O型,176,77,40,投手,1,NA,NA,NA,0,0,0,0
2024年度,豆田　泰志,Lions,750,B型,173,88,70,投手,15,NA,NA,NA,0,1,0,0
2024年度,滝澤　夏央,Lions,730,A型,164,65,62,内野手,68,118,22,0,NA,NA,NA,NA
2024年度,古市　尊,Lions,700,O型,176,73,65,捕手,6,6,0,0,NA,NA,NA,NA
2024年度,高木　渉,Lions,700,B型,181,87,73,外野手,3,7,0,0,NA,NA,NA,NA
2024年度,村田　怜音,Lions,700,A型,196,110,99,内野手,4,13,3,0,NA,NA,NA,NA
2024年度,杉山　遙希,Lions,700,O型,181,82,47,投手,1,NA,NA,NA,0,1,0,0
2024年度,牧野　翔矢,Lions,660,B型,178,80,53,捕手,10,20,1,0,NA,NA,NA,NA
2024年度,ブランドン,Lions,600,O型,179,86,66,内野手,4,16,3,0,NA,NA,NA,NA
2024年度,羽田　慎之介,Lions,600,O型,191,84,43,投手,9,NA,NA,NA,1,3,0,2
2024年度,奥村　光一,Lions,400,A型,178,83,75,外野手,45,79,14,0,NA,NA,NA,NA
2024年度,ガルシア,Lions,400,不明,198,115,78,外野手,19,61,8,1,NA,NA,NA,NA
2024年度,菅井　信也,Lions,280,A型,183,80,71,投手,8,NA,NA,NA,1,2,0,1
2024年度,浅村　栄斗,Eagles,50000,O型,182,90,3,内野手,143,471,119,14,NA,NA,NA,NA
2024年度,則本　昂大,Eagles,30000,A型,178,82,14,投手,54,NA,NA,NA,3,4,32,4
2024年度,田中　将大,Eagles,26000,A型,188,97,18,投手,1,NA,NA,NA,0,1,0,0
2024年度,岸　孝之,Eagles,21000,A型,180,77,11,投手,22,NA,NA,NA,6,11,0,0
2024年度,鈴木　大地,Eagles,14000,O型,175,79,7,内野手,123,406,108,4,NA,NA,NA,NA
2024年度,島内　宏明,Eagles,12000,B型,180,75,35,外野手,40,131,28,0,NA,NA,NA,NA
2024年度,ポンセ,Eagles,10000,不明,198,116,13,投手,15,NA,NA,NA,3,6,0,0
2024年度,宋　家豪,Eagles,9000,不明,185,92,43,投手,41,NA,NA,NA,1,2,0,17
2024年度,フランコ,Eagles,9000,不明,185,105,23,内野手,68,229,50,8,NA,NA,NA,NA
2024年度,小深田　大翔,Eagles,8500,O型,168,69,0,内野手,134,450,103,3,NA,NA,NA,NA
2024年度,辰己　涼介,Eagles,8000,A型,180,74,8,外野手,143,537,158,7,NA,NA,NA,NA
2024年度,ターリー,Eagles,8000,不明,193,104,20,投手,17,NA,NA,NA,0,1,1,2
2024年度,茂木　栄五郎,Eagles,6000,O型,171,75,5,内野手,46,68,18,1,NA,NA,NA,NA
2024年度,阿部　寿樹,Eagles,5800,B型,185,85,4,内野手,78,229,52,9,NA,NA,NA,NA
2024年度,酒居　知史,Eagles,5600,A型,178,80,28,投手,49,NA,NA,NA,2,2,0,26
2024年度,岡島　豪郎,Eagles,5300,B型,176,82,27,外野手,31,80,16,1,NA,NA,NA,NA
2024年度,太田　光,Eagles,4800,O型,178,76,2,捕手,94,230,45,2,NA,NA,NA,NA
2024年度,早川　隆久,Eagles,3300,B型,180,76,21,投手,25,NA,NA,NA,11,6,0,0
2024年度,鈴木　翔天,Eagles,3200,A型,185,82,56,投手,49,NA,NA,NA,2,0,1,24
2024年度,小郷　裕哉,Eagles,3100,O型,178,85,51,外野手,143,565,145,7,NA,NA,NA,NA
2024年度,荘司　康誠,Eagles,3000,B型,189,86,19,投手,7,NA,NA,NA,1,4,0,0
2024年度,渡辺　翔太,Eagles,2800,A型,182,90,31,投手,49,NA,NA,NA,7,2,0,12
2024年度,村林　一輝,Eagles,2700,O型,180,73,66,内野手,139,518,125,6,NA,NA,NA,NA
2024年度,山﨑　剛,Eagles,2400,AB型,173,74,34,内野手,5,6,0,0,NA,NA,NA,NA
2024年度,瀧中　瞭太,Eagles,2300,A型,180,93,57,投手,12,NA,NA,NA,4,6,0,0
2024年度,田中　和基,Eagles,2100,A型,181,75,25,外野手,68,31,4,0,NA,NA,NA,NA
2024年度,内　星龍,Eagles,1900,O型,190,88,69,投手,20,NA,NA,NA,6,8,0,0
2024年度,伊藤　裕季也,Eagles,1850,O型,181,95,39,内野手,44,115,30,2,NA,NA,NA,NA
2024年度,古謝　樹,Eagles,1600,O型,182,75,17,投手,15,NA,NA,NA,5,8,0,0
2024年度,藤平　尚真,Eagles,1450,O型,185,85,46,投手,47,NA,NA,NA,0,1,1,20
2024年度,渡邊　佳明,Eagles,1400,A型,180,79,48,内野手,47,136,34,0,NA,NA,NA,NA
2024年度,藤井　聖,Eagles,1300,O型,176,80,47,投手,22,NA,NA,NA,11,5,0,0
2024年度,安田　悠馬,Eagles,1300,B型,185,105,55,捕手,34,122,32,2,NA,NA,NA,NA
2024年度,小孫　竜二,Eagles,1100,O型,180,88,22,投手,2,NA,NA,NA,0,0,0,0
2024年度,弓削　隼人,Eagles,980,AB型,193,105,38,投手,34,NA,NA,NA,2,0,0,1
2024年度,宮森　智志,Eagles,980,O型,193,93,72,投手,9,NA,NA,NA,0,0,0,0
2024年度,高田　孝一,Eagles,950,AB型,183,91,29,投手,5,NA,NA,NA,0,1,0,0
2024年度,伊藤　茉央,Eagles,900,O型,176,80,41,投手,6,NA,NA,NA,0,0,0,1
2024年度,平良　竜哉,Eagles,900,A型,170,78,30,内野手,18,21,3,0,NA,NA,NA,NA
2024年度,津留﨑　大成,Eagles,860,不明,177,86,52,投手,14,NA,NA,NA,1,1,0,0
2024年度,西垣　雅矢,Eagles,820,B型,184,88,49,投手,18,NA,NA,NA,1,2,1,0
2024年度,松井　友飛,Eagles,800,A型,190,87,45,投手,7,NA,NA,NA,1,1,0,0
2024年度,山田　遥楓,Eagles,800,A型,180,84,42,内野手,25,25,4,0,NA,NA,NA,NA
2024年度,田中　貴也,Eagles,800,O型,178,85,44,捕手,17,10,1,0,NA,NA,NA,NA
2024年度,櫻井　周斗,Eagles,790,A型,178,86,40,投手,8,NA,NA,NA,0,0,0,0
2024年度,黒川　史陽,Eagles,780,B型,182,86,24,内野手,22,56,13,1,NA,NA,NA,NA
2024年度,堀内　謙伍,Eagles,730,A型,174,82,65,捕手,4,6,0,0,NA,NA,NA,NA
2024年度,武藤　敦貴,Eagles,700,A型,178,73,50,外野手,7,5,1,0,NA,NA,NA,NA
2024年度,松田　啄磨,Eagles,700,B型,186,74,61,投手,7,NA,NA,NA,0,0,0,0
2024年度,中島　大輔,Eagles,700,O型,180,78,32,外野手,37,123,28,1,NA,NA,NA,NA
2024年度,吉川　雄大,Eagles,650,AB型,167,80,71,投手,13,NA,NA,NA,0,0,0,0
2024年度,坂井　陽翔,Eagles,600,B型,186,88,53,投手,1,NA,NA,NA,0,0,0,0
2024年度,日當　直喜,Eagles,550,A型,190,105,54,投手,1,NA,NA,NA,0,0,0,0
2024年度,入江　大樹,Eagles,530,A型,185,83,63,内野手,5,12,5,0,NA,NA,NA,NA
2024年度,清宮　虎多朗,Eagles,500,A型,190,84,79,投手,3,NA,NA,NA,0,0,0,0
2024年度,石原　彪,Eagles,500,A型,172,96,70,捕手,68,146,25,4,NA,NA,NA,NA
2024年度,辰見　鴻之介,Eagles,420,B型,176,67,78,内野手,2,3,0,0,NA,NA,NA,NA
2024年度,森　友哉,Orix,40000,A型,170,85,4,捕手,117,395,111,9,NA,NA,NA,NA
2024年度,平野　佳寿,Orix,22000,O型,186,88,16,投手,12,NA,NA,NA,1,1,7,1
2024年度,ゴンザレス,Orix,18000,不明,185,93,8,内野手,23,61,8,1,NA,NA,NA,NA
2024年度,宮城　大弥,Orix,16000,A型,171,80,13,投手,20,NA,NA,NA,7,9,0,0
2024年度,マチャド,Orix,13600,不明,185,105,42,投手,53,NA,NA,NA,5,3,23,14
2024年度,セデーニョ,Orix,13000,不明,194,118,40,内野手,98,304,79,15,NA,NA,NA,NA
2024年度,若月　健矢,Orix,12000,O型,180,88,2,捕手,96,264,53,3,NA,NA,NA,NA
2024年度,西川　龍馬,Orix,12000,O型,176,83,7,外野手,138,519,134,7,NA,NA,NA,NA
2024年度,トーマス,Orix,11000,不明,193,96,45,外野手,10,18,0,0,NA,NA,NA,NA
2024年度,カスティーヨ,Orix,9500,不明,190,96,54,投手,15,NA,NA,NA,3,5,0,0
2024年度,田嶋　大樹,Orix,9500,A型,182,82,29,投手,21,NA,NA,NA,6,8,0,0
2024年度,中川　圭太,Orix,9000,B型,180,76,67,内野手,60,216,50,2,NA,NA,NA,NA
2024年度,山岡　泰輔,Orix,9000,A型,172,68,19,投手,6,NA,NA,NA,0,0,0,1
2024年度,頓宮　裕真,Orix,8800,AB型,182,103,44,捕手,81,249,49,7,NA,NA,NA,NA
2024年度,宗　佑磨,Orix,8300,B型,181,83,6,内野手,97,289,68,1,NA,NA,NA,NA
2024年度,杉本　裕太郎,Orix,7500,B型,190,104,99,外野手,82,219,51,11,NA,NA,NA,NA
2024年度,紅林　弘太郎,Orix,7200,B型,187,94,24,内野手,136,465,115,2,NA,NA,NA,NA
2024年度,山﨑　颯一郎,Orix,7000,B型,190,95,21,投手,7,NA,NA,NA,0,1,0,0
2024年度,福田　周平,Orix,6000,A型,167,70,1,外野手,69,228,53,1,NA,NA,NA,NA
2024年度,阿部　翔太,Orix,6000,B型,178,80,20,投手,17,NA,NA,NA,0,1,0,4
2024年度,安達　了一,Orix,5500,O型,179,80,3,内野手,24,37,8,0,NA,NA,NA,NA
2024年度,ペルドモ,Orix,5000,不明,188,84,59,投手,28,NA,NA,NA,1,0,4,14
2024年度,宇田川　優希,Orix,4800,O型,184,92,14,投手,13,NA,NA,NA,0,2,0,3
2024年度,エスピノーザ,Orix,4500,不明,183,86,00,投手,22,NA,NA,NA,7,9,0,0
2024年度,山田　修義,Orix,4300,B型,185,95,57,投手,50,NA,NA,NA,3,2,0,16
2024年度,山下　舜平大,Orix,4000,B型,190,100,11,投手,14,NA,NA,NA,3,6,0,0
2024年度,大城　滉二,Orix,4000,B型,175,80,10,内野手,7,13,4,0,NA,NA,NA,NA
2024年度,小木田　敦也,Orix,3600,AB型,173,83,56,投手,13,NA,NA,NA,1,1,0,8
2024年度,Ｔ－岡田,Orix,3600,B型,187,100,55,外野手,4,8,1,0,NA,NA,NA,NA
2024年度,比嘉　幹貴,Orix,3600,A型,177,77,35,投手,5,NA,NA,NA,0,0,0,0
2024年度,小田　裕也,Orix,3500,O型,172,75,50,外野手,20,14,3,0,NA,NA,NA,NA
2024年度,野口　智哉,Orix,2500,B型,181,95,9,内野手,12,27,3,1,NA,NA,NA,NA
2024年度,東　晃平,Orix,2400,O型,178,90,12,投手,10,NA,NA,NA,3,4,0,0
2024年度,西野　真弘,Orix,2300,O型,167,71,5,内野手,89,280,84,1,NA,NA,NA,NA
2024年度,本田　仁海,Orix,2200,A型,181,74,46,投手,23,NA,NA,NA,2,0,0,9
2024年度,佐野　皓大,Orix,2200,A型,182,73,41,外野手,4,2,0,0,NA,NA,NA,NA
2024年度,茶野　篤政,Orix,2100,B型,175,80,61,外野手,16,52,14,0,NA,NA,NA,NA
2024年度,廣岡　大志,Orix,2000,O型,185,89,30,内野手,61,108,21,0,NA,NA,NA,NA
2024年度,山足　達也,Orix,1900,AB型,174,76,36,内野手,43,15,2,0,NA,NA,NA,NA
2024年度,宜保　翔,Orix,1800,O型,175,75,53,内野手,22,12,3,0,NA,NA,NA,NA
2024年度,石川　亮,Orix,1700,O型,181,87,37,捕手,13,7,1,0,NA,NA,NA,NA
2024年度,吉田　輝星,Orix,1600,AB型,175,83,23,投手,50,NA,NA,NA,4,0,0,14
2024年度,太田　椋,Orix,1600,B型,181,84,31,内野手,91,333,96,6,NA,NA,NA,NA
2024年度,富山　凌雅,Orix,1600,AB型,178,84,28,投手,16,NA,NA,NA,0,0,0,3
2024年度,曽谷　龍平,Orix,1600,A型,182,80,17,投手,20,NA,NA,NA,7,11,0,0
2024年度,椋木　蓮,Orix,1400,O型,179,86,15,投手,10,NA,NA,NA,1,1,0,0
2024年度,村西　良太,Orix,1400,O型,174,76,22,投手,1,NA,NA,NA,0,0,0,0
2024年度,鈴木　博志,Orix,1250,A型,182,95,66,投手,32,NA,NA,NA,1,1,0,9
2024年度,渡部　遼人,Orix,1200,O型,171,70,0,外野手,65,66,12,0,NA,NA,NA,NA
2024年度,福永　奨,Orix,950,B型,175,87,32,捕手,11,22,4,0,NA,NA,NA,NA
2024年度,杉澤　龍,Orix,900,O型,175,80,33,外野手,28,19,1,0,NA,NA,NA,NA
2024年度,井口　和朋,Orix,800,O型,175,75,58,投手,32,NA,NA,NA,1,2,0,3
2024年度,池田　陵真,Orix,800,O型,171,83,39,外野手,8,23,4,0,NA,NA,NA,NA
2024年度,来田　涼斗,Orix,760,A型,182,93,38,外野手,54,170,36,2,NA,NA,NA,NA
2024年度,古田島　成龍,Orix,700,B型,175,85,97,投手,50,NA,NA,NA,2,1,0,24
2024年度,横山　聖哉,Orix,700,不明,181,86,34,内野手,12,40,6,0,NA,NA,NA,NA
2024年度,髙島　泰都,Orix,700,B型,181,80,96,投手,21,NA,NA,NA,2,2,0,4
2024年度,元　謙太,Orix,680,O型,186,88,27,外野手,5,8,1,0,NA,NA,NA,NA
2024年度,前　佑囲斗,Orix,600,A型,182,90,43,投手,4,NA,NA,NA,0,0,0,0
2024年度,内藤　鵬,Orix,600,A型,180,103,25,内野手,7,20,2,0,NA,NA,NA,NA
2024年度,齋藤　響介,Orix,600,O型,177,72,26,投手,8,NA,NA,NA,2,3,0,0
2024年度,大里　昂生,Orix,500,O型,178,76,64,内野手,51,153,36,2,NA,NA,NA,NA
2024年度,佐藤　一磨,Orix,270,AB型,190,97,93,投手,5,NA,NA,NA,1,1,0,1
2024年度,川瀬　堅斗,Orix,250,A型,183,88,94,投手,8,NA,NA,NA,0,1,0,0
2024年度,才木　海翔,Orix,240,A型,181,85,95,投手,15,NA,NA,NA,0,2,0,1
2024年度,バーヘイゲン,Fighters,35000,不明,198,104,45,投手,9,NA,NA,NA,2,2,0,0
2024年度,加藤　貴之,Fighters,30000,AB型,182,90,14,投手,27,NA,NA,NA,10,9,0,0
2024年度,マルティネス,Fighters,12000,不明,190,95,2,捕手,126,393,92,13,NA,NA,NA,NA
2024年度,マーフィー,Fighters,12000,不明,196,95,31,投手,40,NA,NA,NA,1,2,0,13
2024年度,ロドリゲス,Fighters,12000,不明,196,116,41,投手,10,NA,NA,NA,1,1,0,3
2024年度,松本　剛,Fighters,11000,AB型,180,81,7,外野手,127,437,103,1,NA,NA,NA,NA
2024年度,伊藤　大海,Fighters,11000,O型,176,82,17,投手,26,NA,NA,NA,14,5,0,0
2024年度,ザバラ,Fighters,11000,不明,190,117,42,投手,16,NA,NA,NA,0,0,1,1
2024年度,スティーブンソン,Fighters,11000,不明,180,86,6,外野手,24,62,10,0,NA,NA,NA,NA
2024年度,伏見　寅威,Fighters,10000,AB型,182,87,23,捕手,62,165,40,0,NA,NA,NA,NA
2024年度,レイエス,Fighters,10000,不明,196,120,99,外野手,103,335,97,25,NA,NA,NA,NA
2024年度,万波　中正,Fighters,8000,A型,192,99,66,外野手,136,508,128,18,NA,NA,NA,NA
2024年度,加藤　豪将,Fighters,6500,O型,185,88,3,内野手,28,58,10,0,NA,NA,NA,NA
2024年度,山﨑　福也,Fighters,6000,B型,188,95,18,投手,24,NA,NA,NA,10,6,0,0
2024年度,杉浦　稔大,Fighters,5200,A型,190,91,22,投手,40,NA,NA,NA,2,0,3,15
2024年度,河野　竜生,Fighters,5000,O型,175,84,28,投手,52,NA,NA,NA,1,4,0,33
2024年度,宮西　尚生,Fighters,5000,O型,180,80,25,投手,30,NA,NA,NA,0,1,0,19
2024年度,野村　佑希,Fighters,4800,O型,187,97,5,内野手,56,143,30,2,NA,NA,NA,NA
2024年度,池田　隆英,Fighters,4600,B型,181,86,52,投手,29,NA,NA,NA,2,1,0,15
2024年度,清宮　幸太郎,Fighters,4400,O型,184,94,21,内野手,89,290,87,15,NA,NA,NA,NA
2024年度,堀　瑞輝,Fighters,4200,A型,177,82,34,投手,10,NA,NA,NA,0,0,0,0
2024年度,上原　健太,Fighters,4000,A型,191,95,20,投手,7,NA,NA,NA,0,5,0,0
2024年度,田中　正義,Fighters,3600,A型,188,93,26,投手,53,NA,NA,NA,4,4,20,12
2024年度,北山　亘基,Fighters,3300,A型,182,82,57,投手,14,NA,NA,NA,5,1,0,1
2024年度,石井　一成,Fighters,3000,O型,182,85,38,内野手,68,197,46,4,NA,NA,NA,NA
2024年度,鈴木　健矢,Fighters,3000,O型,176,80,47,投手,8,NA,NA,NA,1,2,0,1
2024年度,上川畑　大悟,Fighters,2900,A型,167,71,4,内野手,106,258,64,1,NA,NA,NA,NA
2024年度,清水　優心,Fighters,2700,A型,185,91,10,捕手,12,14,2,0,NA,NA,NA,NA
2024年度,淺間　大基,Fighters,2500,B型,183,88,8,外野手,49,109,30,1,NA,NA,NA,NA
2024年度,黒木　優太,Fighters,2500,A型,179,85,32,投手,2,NA,NA,NA,0,0,0,0
2024年度,中島　卓也,Fighters,2500,A型,178,75,9,内野手,46,39,8,0,NA,NA,NA,NA
2024年度,福田　俊,Fighters,2200,A型,171,73,40,投手,2,NA,NA,NA,0,0,0,0
2024年度,江越　大賀,Fighters,2200,O型,182,83,37,外野手,19,10,0,0,NA,NA,NA,NA
2024年度,山本　拓実,Fighters,2000,A型,167,80,67,投手,36,NA,NA,NA,6,0,0,3
2024年度,今川　優馬,Fighters,1800,A型,177,86,61,外野手,6,19,4,0,NA,NA,NA,NA
2024年度,郡司　裕也,Fighters,1800,A型,180,89,30,捕手,127,441,113,12,NA,NA,NA,NA
2024年度,根本　悠楓,Fighters,1600,O型,173,77,59,投手,2,NA,NA,NA,0,0,0,0
2024年度,五十幡　亮汰,Fighters,1500,B型,171,65,50,外野手,94,112,18,0,NA,NA,NA,NA
2024年度,齋藤　友貴哉,Fighters,1500,O型,184,92,48,投手,25,NA,NA,NA,1,1,1,5
2024年度,矢澤　宏太,Fighters,1500,A型,173,71,12,投手,28,18,2,0,1,2,0,3
2024年度,細野　晴希,Fighters,1300,B型,180,86,29,投手,2,NA,NA,NA,0,0,0,0
2024年度,金村　尚真,Fighters,1200,O型,176,85,24,投手,29,NA,NA,NA,7,6,0,6
2024年度,古川　裕大,Fighters,1200,A型,184,90,27,捕手,1,2,0,0,NA,NA,NA,NA
2024年度,奈良間　大己,Fighters,1200,A型,172,75,58,内野手,90,139,25,0,NA,NA,NA,NA
2024年度,進藤　勇也,Fighters,1100,A型,182,90,33,捕手,2,3,0,0,NA,NA,NA,NA
2024年度,鍵谷　陽平,Fighters,1000,O型,178,86,60,投手,1,NA,NA,NA,0,0,0,0
2024年度,達　孝太,Fighters,1000,B型,194,97,16,投手,1,NA,NA,NA,1,0,0,0
2024年度,水野　達稀,Fighters,950,B型,171,75,43,内野手,105,332,73,7,NA,NA,NA,NA
2024年度,細川　凌平,Fighters,920,A型,174,76,56,内野手,51,54,12,0,NA,NA,NA,NA
2024年度,宮崎　一樹,Fighters,900,O型,184,84,36,外野手,4,5,1,0,NA,NA,NA,NA
2024年度,生田目　翼,Fighters,900,A型,176,88,13,投手,43,NA,NA,NA,1,1,1,9
2024年度,福田　光輝,Fighters,860,A型,176,80,35,内野手,5,14,5,0,NA,NA,NA,NA
2024年度,北浦　竜次,Fighters,850,AB型,184,99,63,投手,12,NA,NA,NA,2,1,0,4
2024年度,梅林　優貴,Fighters,770,A型,171,81,98,捕手,3,4,0,0,NA,NA,NA,NA
2024年度,田中　瑛斗,Fighters,750,A型,184,84,93,投手,3,NA,NA,NA,0,0,0,0
2024年度,田宮　裕涼,Fighters,700,A型,175,79,64,捕手,109,307,85,3,NA,NA,NA,NA
2024年度,水谷　瞬,Fighters,560,A型,193,99,53,外野手,97,327,94,9,NA,NA,NA,NA
2024年度,松浦　慶斗,Fighters,540,A型,186,101,55,投手,5,NA,NA,NA,0,0,0,1
2024年度,畔柳　亨丞,Fighters,540,B型,178,85,46,投手,5,NA,NA,NA,0,0,0,0
2024年度,柳川　大晟,Fighters,330,O型,191,92,95,投手,21,NA,NA,NA,1,3,8,1
2024年度,福島　蓮,Fighters,330,A型,190,76,94,投手,12,NA,NA,NA,2,3,0,0
2024年度,ポランコ,Lotte,50000,不明,196,108,22,外野手,118,416,101,23,NA,NA,NA,NA
2024年度,中村　奨吾,Lotte,20000,A型,180,86,8,内野手,120,376,88,4,NA,NA,NA,NA
2024年度,澤村　拓一,Lotte,20000,A型,184,105,11,投手,39,NA,NA,NA,1,2,1,15
2024年度,益田　直也,Lotte,20000,B型,178,80,52,投手,44,NA,NA,NA,1,4,25,6
2024年度,ソト,Lotte,20000,不明,185,97,99,内野手,132,491,132,21,NA,NA,NA,NA
2024年度,コルデロ,Lotte,18000,不明,190,111,69,投手,5,NA,NA,NA,0,1,0,2
2024年度,美馬　学,Lotte,14000,O型,169,75,15,投手,3,NA,NA,NA,0,2,0,0
2024年度,石川　歩,Lotte,11000,A型,186,80,12,投手,5,NA,NA,NA,3,1,0,0
2024年度,小島　和哉,Lotte,10500,O型,178,85,14,投手,25,NA,NA,NA,12,10,0,0
2024年度,荻野　貴司,Lotte,9000,O型,172,75,0,外野手,80,197,55,1,NA,NA,NA,NA
2024年度,西野　勇士,Lotte,8500,A型,183,90,29,投手,20,NA,NA,NA,9,8,0,0
2024年度,佐々木　朗希,Lotte,8000,O型,192,92,17,投手,18,NA,NA,NA,10,5,0,0
2024年度,メルセデス,Lotte,8000,不明,188,82,42,投手,21,NA,NA,NA,4,8,0,0
2024年度,藤岡　裕大,Lotte,8000,O型,178,86,7,内野手,90,312,80,5,NA,NA,NA,NA
2024年度,唐川　侑己,Lotte,7150,O型,181,90,19,投手,8,NA,NA,NA,3,2,0,0
2024年度,岡　大海,Lotte,7000,B型,185,80,25,外野手,103,362,104,7,NA,NA,NA,NA
2024年度,田村　龍弘,Lotte,7000,A型,172,81,27,捕手,51,140,28,0,NA,NA,NA,NA
2024年度,角中　勝也,Lotte,6600,A型,180,85,3,外野手,84,189,53,3,NA,NA,NA,NA
2024年度,安田　尚憲,Lotte,5500,A型,188,100,5,内野手,55,158,36,0,NA,NA,NA,NA
2024年度,種市　篤暉,Lotte,5200,AB型,183,88,16,投手,23,NA,NA,NA,7,8,0,0
2024年度,国吉　佑樹,Lotte,5000,A型,196,106,92,投手,41,NA,NA,NA,3,1,1,10
2024年度,佐藤　都志也,Lotte,4350,B型,181,86,32,捕手,116,410,114,5,NA,NA,NA,NA
2024年度,山口　航輝,Lotte,4300,A型,183,100,51,外野手,51,170,34,2,NA,NA,NA,NA
2024年度,岩下　大輝,Lotte,4200,O型,182,90,46,投手,21,NA,NA,NA,2,0,0,3
2024年度,西村　天裕,Lotte,4000,O型,177,92,40,投手,17,NA,NA,NA,0,0,0,7
2024年度,坂本　光士郎,Lotte,3800,B型,179,75,36,投手,37,NA,NA,NA,1,2,0,11
2024年度,小野　郁,Lotte,3500,AB型,175,78,37,投手,3,NA,NA,NA,0,0,0,0
2024年度,藤原　恭大,Lotte,3200,B型,181,80,1,外野手,74,231,67,2,NA,NA,NA,NA
2024年度,東妻　勇輔,Lotte,3000,B型,172,80,24,投手,6,NA,NA,NA,0,1,0,0
2024年度,愛斗,Lotte,2900,O型,177,92,50,外野手,52,69,13,0,NA,NA,NA,NA
2024年度,髙部　瑛斗,Lotte,2800,A型,178,72,38,外野手,76,260,78,1,NA,NA,NA,NA
2024年度,石川　慎吾,Lotte,2800,O型,178,80,23,外野手,33,90,19,1,NA,NA,NA,NA
2024年度,和田　康士朗,Lotte,2500,B型,185,77,63,外野手,88,60,9,0,NA,NA,NA,NA
2024年度,茶谷　健太,Lotte,2000,O型,186,88,67,内野手,88,72,12,0,NA,NA,NA,NA
2024年度,松川　虎生,Lotte,2000,A型,178,98,2,捕手,2,4,1,0,NA,NA,NA,NA
2024年度,中村　稔弥,Lotte,2000,A型,178,84,48,投手,17,NA,NA,NA,1,0,0,0
2024年度,澤田　圭佑,Lotte,1940,B型,178,96,66,投手,21,NA,NA,NA,2,1,0,8
2024年度,友杉　篤輝,Lotte,1900,A型,171,70,4,内野手,125,355,73,0,NA,NA,NA,NA
2024年度,鈴木　昭汰,Lotte,1800,A型,175,80,47,投手,51,NA,NA,NA,2,2,5,27
2024年度,横山　陸人,Lotte,1800,O型,180,90,60,投手,43,NA,NA,NA,3,1,3,18
2024年度,池田　来翔,Lotte,1600,O型,180,95,00,内野手,21,45,5,0,NA,NA,NA,NA
2024年度,菊地　吏玖,Lotte,1600,A型,183,93,28,投手,20,NA,NA,NA,1,0,1,2
2024年度,上田　希由翔,Lotte,1600,O型,183,96,10,内野手,21,58,15,0,NA,NA,NA,NA
2024年度,中森　俊介,Lotte,1500,AB型,182,90,56,投手,5,NA,NA,NA,1,1,0,0
2024年度,柿沼　友哉,Lotte,1500,A型,180,86,55,捕手,3,3,0,0,NA,NA,NA,NA
